distance_km,weather_index,traffic_index,base_production_per_week,production_variability,routing_complexity,supply_risk,external_severity,day_of_week,is_weekend,week_of_month,priority_encoded,delay_hours,factory_id,project_id,date,priority_level
967.78,0.35,0.71,49,0.08,1.01227013673855,3.92,0.53,3,0,2,1,19.84,F4,P121,2026-04-16,Medium
705.19,0.35,0.71,31,0.14,1.0252037154406397,4.340000000000001,0.53,3,0,2,2,11.670000000000002,F5,P88,2026-04-16,High
283.16,0.35,0.71,49,0.08,0.9990455053863768,3.92,0.53,3,0,2,2,5.32,F4,P34,2026-04-16,High
636.58,0.35,0.71,30,0.17,1.0127062142036938,5.1000000000000005,0.53,3,0,2,0,10.79,F1,P185,2026-04-16,Low
336.82,0.35,0.71,49,0.08,1.020111845059516,3.92,0.53,3,0,2,1,4.57,F4,P177,2026-04-16,Medium
563.96,0.35,0.71,49,0.08,1.0194790396583746,3.92,0.53,3,0,2,1,11.36,F4,P14,2026-04-16,Medium
536.01,0.35,0.71,30,0.17,1.0342648682682132,5.1000000000000005,0.53,3,0,2,0,9.82,F1,P107,2026-04-16,Low
723.75,0.35,0.71,31,0.14,1.0258223920943874,4.340000000000001,0.53,3,0,2,2,7.34,F5,P64,2026-04-16,High
398.4,0.35,0.71,30,0.17,1.0160167209832545,5.1000000000000005,0.53,3,0,2,0,4.779999999999999,F1,P200,2026-04-16,Low
491.17,0.35,0.71,49,0.08,1.0104506585300816,3.92,0.53,3,0,2,0,8.070000000000002,F4,P119,2026-04-16,Low
583.44,0.35,0.71,49,0.08,1.0218838662240877,3.92,0.53,3,0,2,2,11.07,F4,P52,2026-04-16,High
634.12,0.35,0.71,30,0.17,1.0302078776590589,5.1000000000000005,0.53,3,0,2,0,9.820000000000002,F1,P62,2026-04-16,Low
495.82,0.35,0.71,42,0.06,0.9983176405713982,2.52,0.53,3,0,2,1,9.62,F2,P184,2026-04-16,Medium
289.08,0.35,0.71,49,0.08,1.0224791341126345,3.92,0.53,3,0,2,2,4.959999999999999,F4,P131,2026-04-16,High
437.29,0.35,0.71,30,0.17,1.0323937690164156,5.1000000000000005,0.53,3,0,2,1,5.960000000000001,F1,P57,2026-04-16,Medium
477.92,0.35,0.71,31,0.14,1.0253424886590252,4.340000000000001,0.53,3,0,2,2,6.84,F5,P180,2026-04-16,High
474.78,0.35,0.71,43,0.15,1.0316178860014515,6.45,0.53,3,0,2,1,5.69,F3,P157,2026-04-16,Medium
613.34,0.35,0.71,49,0.08,1.0218565858492772,3.92,0.53,3,0,2,2,10.88,F4,P79,2026-04-16,High
600.62,0.35,0.71,43,0.15,0.9992960699044088,6.45,0.53,3,0,2,1,11.330000000000002,F3,P29,2026-04-16,Medium
454.76,0.35,0.71,30,0.17,1.0049845103494457,5.1000000000000005,0.53,3,0,2,1,6.44,F1,P22,2026-04-16,Medium
800.99,0.35,0.71,30,0.17,1.0252453216040196,5.1000000000000005,0.53,3,0,2,0,12.150000000000002,F1,P159,2026-04-16,Low
871.78,0.35,0.71,49,0.08,1.002557226380844,3.92,0.53,3,0,2,2,9.59,F4,P73,2026-04-16,High
174.01,0.35,0.71,30,0.17,1.002700084771053,5.1000000000000005,0.53,3,0,2,2,2.03,F1,P88,2026-04-16,High
239.16,0.35,0.71,30,0.17,1.03361563538367,5.1000000000000005,0.53,3,0,2,2,4.209999999999999,F1,P180,2026-04-16,High
683.49,0.35,0.71,30,0.17,1.0171768604864055,5.1000000000000005,0.53,3,0,2,1,11.06,F1,P141,2026-04-16,Medium
501.5,0.35,0.71,31,0.14,1.0003577121519538,4.340000000000001,0.53,3,0,2,0,8.32,F5,P156,2026-04-16,Low
331.39,0.35,0.71,30,0.17,0.9982508264367728,5.1000000000000005,0.53,3,0,2,1,4.83,F1,P114,2026-04-16,Medium
42.2,0.35,0.71,30,0.17,1.0276468939174963,5.1000000000000005,0.53,3,0,2,0,0.5799999999999998,F1,P53,2026-04-16,Low
436.56,0.35,0.71,49,0.08,1.011353365818471,3.92,0.53,3,0,2,0,6.539999999999999,F4,P27,2026-04-16,Low
374.38,0.35,0.71,42,0.06,1.0421987800650094,2.52,0.53,3,0,2,2,3.780000000000001,F2,P189,2026-04-16,High
510.9,0.35,0.71,30,0.17,1.0220113610922323,5.1000000000000005,0.53,3,0,2,0,5.07,F1,P41,2026-04-16,Low
198.44,0.48,0.38,43,0.15,1.012205536499818,6.45,0.43,4,0,2,2,2.56,F3,P198,2026-04-17,High
499.91,0.48,0.38,43,0.15,1.0245629049150673,6.45,0.43,4,0,2,0,5.219999999999999,F3,P100,2026-04-17,Low
803.27,0.48,0.38,43,0.15,1.0149775299188095,6.45,0.43,4,0,2,2,6.190000000000001,F3,P161,2026-04-17,High
595.92,0.48,0.38,31,0.14,1.0170792603665135,4.340000000000001,0.43,4,0,2,1,6.589999999999998,F5,P108,2026-04-17,Medium
408.02,0.48,0.38,42,0.06,1.0154953793156265,2.52,0.43,4,0,2,0,6.16,F2,P145,2026-04-17,Low
660.82,0.48,0.38,31,0.14,1.02775347217361,4.340000000000001,0.43,4,0,2,0,7.68,F5,P53,2026-04-17,Low
481.14,0.48,0.38,49,0.08,1.018891113219611,3.92,0.43,4,0,2,1,6.790000000000001,F4,P181,2026-04-17,Medium
780.71,0.48,0.38,31,0.14,1.0098959099209128,4.340000000000001,0.43,4,0,2,2,9.56,F5,P31,2026-04-17,High
24.23,0.48,0.38,43,0.15,1.0390962247000175,6.45,0.43,4,0,2,2,0.4,F3,P48,2026-04-17,High
759.18,0.48,0.38,30,0.17,1.0329567994841908,5.1000000000000005,0.43,4,0,2,2,11.53,F1,P79,2026-04-17,High
494.59,0.48,0.38,49,0.08,1.0185566313686916,3.92,0.43,4,0,2,1,3.940000000000001,F4,P123,2026-04-17,Medium
178.04,0.48,0.38,43,0.15,0.9983689827314626,6.45,0.43,4,0,2,1,2.85,F3,P35,2026-04-17,Medium
83.39,0.48,0.38,31,0.14,1.0247706812378257,4.340000000000001,0.43,4,0,2,1,1.41,F5,P176,2026-04-17,Medium
289.92,0.48,0.38,31,0.14,1.0240871525793456,4.340000000000001,0.43,4,0,2,2,2.9399999999999995,F5,P97,2026-04-17,High
659.7,0.48,0.38,30,0.17,1.0254001908380797,5.1000000000000005,0.43,4,0,2,2,7.280000000000001,F1,P188,2026-04-17,High
67.21,0.48,0.38,31,0.14,1.0148156005098987,4.340000000000001,0.43,4,0,2,2,0.8299999999999998,F5,P11,2026-04-17,High
747.07,0.48,0.38,49,0.08,0.9991280894696152,3.92,0.43,4,0,2,1,9.13,F4,P92,2026-04-17,Medium
207.63,0.48,0.38,43,0.15,1.0422399818034056,6.45,0.43,4,0,2,2,3.5200000000000005,F3,P73,2026-04-17,High
370.9,0.48,0.38,30,0.17,1.0250312566002848,5.1000000000000005,0.43,4,0,2,0,4.620000000000001,F1,P16,2026-04-17,Low
562.23,0.48,0.38,30,0.17,1.03140115096551,5.1000000000000005,0.43,4,0,2,0,7.8199999999999985,F1,P124,2026-04-17,Low
370.46,0.48,0.38,43,0.15,1.0199765231990578,6.45,0.43,4,0,2,2,4.42,F3,P88,2026-04-17,High
164.74,0.48,0.38,42,0.06,1.0339498870518324,2.52,0.43,4,0,2,1,1.7699999999999996,F2,P12,2026-04-17,Medium
482.11,0.48,0.38,42,0.06,1.0307753365266683,2.52,0.43,4,0,2,0,8.370000000000001,F2,P95,2026-04-17,Low
282.15,0.48,0.38,30,0.17,1.0325824079243755,5.1000000000000005,0.43,4,0,2,2,2.670000000000001,F1,P67,2026-04-17,High
266.34,0.48,0.38,42,0.06,1.0409860586378583,2.52,0.43,4,0,2,1,3.18,F2,P82,2026-04-17,Medium
581.06,0.48,0.38,49,0.08,1.023118630963255,3.92,0.43,4,0,2,0,6.619999999999999,F4,P152,2026-04-17,Low
874.89,0.48,0.38,43,0.15,1.0122715797435935,6.45,0.43,4,0,2,1,10.48,F3,P129,2026-04-17,Medium
354.04,0.48,0.38,30,0.17,1.0320401278644082,5.1000000000000005,0.43,4,0,2,0,3.290000000000001,F1,P110,2026-04-17,Low
800.99,0.48,0.38,30,0.17,1.0252453216040196,5.1000000000000005,0.43,4,0,2,0,11.330000000000002,F1,P159,2026-04-17,Low
277.15,0.48,0.38,31,0.14,0.9982650447661926,4.340000000000001,0.43,4,0,2,0,2.620000000000001,F5,P100,2026-04-17,Low
388.36,0.48,0.38,42,0.06,1.038611577695296,2.52,0.43,4,0,2,1,5.289999999999999,F2,P111,2026-04-17,Medium
504.14,0.48,0.38,42,0.06,1.0321678508495506,2.52,0.43,4,0,2,2,3.83,F2,P37,2026-04-17,High
376.91,0.48,0.38,43,0.15,1.030642211198955,6.45,0.43,4,0,2,0,3.53,F3,P169,2026-04-17,Low
879.0,0.48,0.38,30,0.17,1.0254212517596455,5.1000000000000005,0.43,4,0,2,1,13.349999999999998,F1,P129,2026-04-17,Medium
654.32,0.48,0.38,30,0.17,1.0346001172343764,5.1000000000000005,0.43,4,0,2,0,11.63,F1,P50,2026-04-17,Low
572.6,0.48,0.38,30,0.17,1.0193844427841838,5.1000000000000005,0.43,4,0,2,1,8.389999999999999,F1,P146,2026-04-17,Medium
796.02,0.48,0.38,30,0.17,1.02410317202017,5.1000000000000005,0.43,4,0,2,2,9.09,F1,P96,2026-04-17,High
754.79,0.48,0.38,31,0.14,1.0064944497084134,4.340000000000001,0.43,4,0,2,0,12.31,F5,P9,2026-04-17,Low
385.86,0.48,0.38,31,0.14,1.02683069768012,4.340000000000001,0.43,4,0,2,2,5.84,F5,P128,2026-04-17,High
476.53,0.48,0.38,30,0.17,1.0312180423779644,5.1000000000000005,0.43,4,0,2,1,4.43,F1,P127,2026-04-17,Medium
396.23,0.48,0.38,31,0.14,0.9982744859177872,4.340000000000001,0.43,4,0,2,2,7.02,F5,P130,2026-04-17,High
668.44,0.48,0.38,43,0.15,1.0060313025489265,6.45,0.43,4,0,2,2,7.119999999999997,F3,P118,2026-04-17,High
581.89,0.48,0.38,43,0.15,1.0256144543439207,6.45,0.43,4,0,2,1,6.960000000000001,F3,P33,2026-04-17,Medium
468.57,0.48,0.38,42,0.06,1.0232616187832504,2.52,0.43,4,0,2,2,4.460000000000001,F2,P28,2026-04-17,High
621.07,0.71,0.25,49,0.08,1.013606868434587,3.92,0.48,5,1,2,0,8.200000000000001,F4,P190,2026-04-18,Low
659.01,0.71,0.25,30,0.17,1.0194207272717402,5.1000000000000005,0.48,5,1,2,0,12.23,F1,P151,2026-04-18,Low
839.78,0.71,0.25,49,0.08,1.008428385717454,3.92,0.48,5,1,2,2,14.000000000000004,F4,P109,2026-04-18,High
753.82,0.71,0.25,30,0.17,1.0316763355353886,5.1000000000000005,0.48,5,1,2,2,9.88,F1,P49,2026-04-18,High
591.84,0.71,0.25,43,0.15,1.0027925230784238,6.45,0.48,5,1,2,0,7.300000000000001,F3,P192,2026-04-18,Low
413.3,0.71,0.25,49,0.08,1.0186670150821426,3.92,0.48,5,1,2,0,7.49,F4,P124,2026-04-18,Low
356.34,0.71,0.25,42,0.06,1.042963764985861,2.52,0.48,5,1,2,1,5.949999999999999,F2,P164,2026-04-18,Medium
813.48,0.71,0.25,49,0.08,0.998857796834795,3.92,0.48,5,1,2,0,12.720000000000002,F4,P24,2026-04-18,Low
784.7,0.71,0.25,31,0.14,1.0173190934773535,4.340000000000001,0.48,5,1,2,0,10.779999999999998,F5,P74,2026-04-18,Low
267.7,0.71,0.25,42,0.06,0.9985037229173324,2.52,0.48,5,1,2,1,4.159999999999999,F2,P127,2026-04-18,Medium
437.29,0.71,0.25,30,0.17,1.0323937690164156,5.1000000000000005,0.48,5,1,2,1,5.490000000000002,F1,P57,2026-04-18,Medium
270.43,0.71,0.25,49,0.08,1.0219393531682963,3.92,0.48,5,1,2,1,3.790000000000001,F4,P184,2026-04-18,Medium
613.3,0.71,0.25,42,0.06,1.00883504644431,2.52,0.48,5,1,2,2,9.74,F2,P17,2026-04-18,High
902.65,0.71,0.25,49,0.08,1.0056249680619709,3.92,0.48,5,1,2,2,9.14,F4,P96,2026-04-18,High
372.16,0.71,0.25,49,0.08,1.021972089179175,3.92,0.48,5,1,2,1,6.389999999999999,F4,P138,2026-04-18,Medium
401.98,0.71,0.25,42,0.06,1.0315380754172307,2.52,0.48,5,1,2,0,6.849999999999998,F2,P66,2026-04-18,Low
408.02,0.71,0.25,42,0.06,1.0154953793156265,2.52,0.48,5,1,2,0,6.390000000000001,F2,P145,2026-04-18,Low
702.76,0.71,0.25,30,0.17,1.020606033116097,5.1000000000000005,0.48,5,1,2,1,8.45,F1,P80,2026-04-18,Medium
426.31,0.71,0.25,31,0.14,1.0188656602760937,4.340000000000001,0.48,5,1,2,0,6.919999999999998,F5,P43,2026-04-18,Low
291.87,0.71,0.25,30,0.17,0.9983828561242531,5.1000000000000005,0.48,5,1,2,1,4.73,F1,P3,2026-04-18,Medium
728.04,0.71,0.25,31,0.14,1.0200809082413609,4.340000000000001,0.48,5,1,2,0,8.440000000000001,F5,P78,2026-04-18,Low
493.01,0.71,0.25,42,0.06,1.0090237048829769,2.52,0.48,5,1,2,1,9.13,F2,P144,2026-04-18,Medium
739.68,0.71,0.25,43,0.15,0.9988795051413976,6.45,0.48,5,1,2,0,10.020000000000003,F3,P40,2026-04-18,Low
737.17,0.71,0.25,30,0.17,1.0323904112214972,5.1000000000000005,0.48,5,1,2,2,14.170000000000002,F1,P52,2026-04-18,High
263.11,0.71,0.25,43,0.15,1.0337651597322173,6.45,0.48,5,1,2,1,3.3100000000000005,F3,P90,2026-04-18,Medium
298.85,0.71,0.25,43,0.15,1.001724499957636,6.45,0.48,5,1,2,2,2.81,F3,P103,2026-04-18,High
504.78,0.71,0.25,49,0.08,1.0082646533412507,3.92,0.48,5,1,2,0,6.640000000000002,F4,P2,2026-04-18,Low
495.48,0.71,0.25,30,0.17,1.0341164667261489,5.1000000000000005,0.48,5,1,2,0,8.89,F1,P27,2026-04-18,Low
802.03,0.71,0.25,49,0.08,1.001920870434442,3.92,0.48,5,1,2,0,13.7,F4,P151,2026-04-18,Low
243.76,0.71,0.25,31,0.14,1.016868234222472,4.340000000000001,0.48,5,1,2,1,2.8000000000000007,F5,P184,2026-04-18,Medium
645.45,0.71,0.25,43,0.15,1.0048211646168632,6.45,0.48,5,1,2,0,7.18,F3,P42,2026-04-18,Low
481.14,0.71,0.25,49,0.08,1.018891113219611,3.92,0.48,5,1,2,1,6.890000000000002,F4,P181,2026-04-18,Medium
380.97,0.71,0.25,43,0.15,1.0541472166817665,6.45,0.48,5,1,2,1,3.3100000000000005,F3,P13,2026-04-18,Medium
312.45,0.71,0.25,43,0.15,1.0032825980110112,6.45,0.48,5,1,2,1,4.680000000000001,F3,P57,2026-04-18,Medium
425.91,0.71,0.25,42,0.06,1.0234518282976046,2.52,0.48,5,1,2,1,5.799999999999999,F2,P93,2026-04-18,Medium
370.06,0.71,0.25,49,0.08,1.0225511518816557,3.92,0.48,5,1,2,1,6.09,F4,P117,2026-04-18,Medium
18.25,0.71,0.25,30,0.17,1.000922269354924,5.1000000000000005,0.48,5,1,2,2,0.1499999999999999,F1,P197,2026-04-18,High
605.96,0.71,0.25,42,0.06,1.019935055032617,2.52,0.48,5,1,2,0,10.4,F2,P85,2026-04-18,Low
803.13,0.71,0.25,49,0.08,1.0005444173454212,3.92,0.48,5,1,2,2,13.380000000000004,F4,P167,2026-04-18,High
398.4,0.71,0.25,30,0.17,1.0160167209832545,5.1000000000000005,0.48,5,1,2,0,6.0,F1,P200,2026-04-18,Low
600.16,0.71,0.25,31,0.14,1.0226231050494985,4.340000000000001,0.48,5,1,2,2,8.649999999999999,F5,P17,2026-04-18,High
355.51,0.71,0.25,30,0.17,1.032175151307967,5.1000000000000005,0.48,5,1,2,1,6.27,F1,P115,2026-04-18,Medium
380.61,0.71,0.25,31,0.14,1.0236790082387237,4.340000000000001,0.48,5,1,2,0,6.09,F5,P200,2026-04-18,Low
192.84,0.71,0.25,30,0.17,0.998855108134938,5.1000000000000005,0.48,5,1,2,0,3.619999999999999,F1,P105,2026-04-18,Low
442.6,0.71,0.25,42,0.06,1.0429850455923435,2.52,0.48,5,1,2,0,7.380000000000001,F2,P169,2026-04-18,Low
657.75,0.71,0.25,31,0.14,1.010774272619705,4.340000000000001,0.48,5,1,2,1,12.41,F5,P30,2026-04-18,Medium
524.26,0.71,0.25,31,0.14,1.0265168900660095,4.340000000000001,0.48,5,1,2,0,8.46,F5,P101,2026-04-18,Low
582.14,0.71,0.25,49,0.08,1.023183580981159,3.92,0.48,5,1,2,2,7.75,F4,P4,2026-04-18,High
473.4,0.33,0.43,42,0.06,1.042477315109428,2.52,0.38,6,1,2,0,5.33,F2,P105,2026-04-19,Low
488.53,0.33,0.43,42,0.06,1.0290597791630842,2.52,0.38,6,1,2,2,4.050000000000001,F2,P183,2026-04-19,High
254.66,0.33,0.43,42,0.06,1.0033757448890963,2.52,0.38,6,1,2,1,3.5900000000000007,F2,P115,2026-04-19,Medium
67.63,0.33,0.43,43,0.15,0.998519089331969,6.45,0.38,6,1,2,1,0.9300000000000002,F3,P30,2026-04-19,Medium
251.52,0.33,0.43,43,0.15,1.0034145557766128,6.45,0.38,6,1,2,2,2.79,F3,P47,2026-04-19,High
701.87,0.33,0.43,30,0.17,1.0328227739559055,5.1000000000000005,0.38,6,1,2,1,8.620000000000001,F1,P84,2026-04-19,Medium
559.49,0.33,0.43,31,0.14,1.0253212776996443,4.340000000000001,0.38,6,1,2,0,4.020000000000001,F5,P173,2026-04-19,Low
267.7,0.33,0.43,42,0.06,0.9985037229173324,2.52,0.38,6,1,2,1,1.97,F2,P127,2026-04-19,Medium
245.2,0.33,0.43,42,0.06,1.025199145905967,2.52,0.38,6,1,2,1,2.06,F2,P134,2026-04-19,Medium
716.25,0.33,0.43,31,0.14,1.0279159253786052,4.340000000000001,0.38,6,1,2,2,11.37,F5,P160,2026-04-19,High
806.12,0.33,0.43,49,0.08,0.9995213643138604,3.92,0.38,6,1,2,1,11.03,F4,P165,2026-04-19,Medium
312.94,0.33,0.43,42,0.06,1.0196477108270778,2.52,0.38,6,1,2,2,4.84,F2,P7,2026-04-19,High
553.55,0.33,0.43,49,0.08,0.9997145160689064,3.92,0.38,6,1,2,1,4.140000000000001,F4,P35,2026-04-19,Medium
294.33,0.33,0.43,49,0.08,0.9986627939214664,3.92,0.38,6,1,2,2,4.39,F4,P180,2026-04-19,High
847.66,0.33,0.43,30,0.17,1.0283549511245529,5.1000000000000005,0.38,6,1,2,2,13.31,F1,P161,2026-04-19,High
298.85,0.33,0.43,43,0.15,1.001724499957636,6.45,0.38,6,1,2,2,2.3,F3,P103,2026-04-19,High
799.11,0.33,0.43,49,0.08,0.9994533997332966,3.92,0.38,6,1,2,0,12.599999999999998,F4,P9,2026-04-19,Low
454.76,0.33,0.43,30,0.17,1.0049845103494457,5.1000000000000005,0.38,6,1,2,1,6.110000000000001,F1,P22,2026-04-19,Medium
621.07,0.33,0.43,49,0.08,1.013606868434587,3.92,0.38,6,1,2,0,7.1,F4,P190,2026-04-19,Low
411.7,0.33,0.43,31,0.14,1.0124823293773328,4.340000000000001,0.38,6,1,2,1,5.100000000000001,F5,P57,2026-04-19,Medium
488.6,0.33,0.43,42,0.06,1.0244848339641457,2.52,0.38,6,1,2,2,7.050000000000001,F2,P136,2026-04-19,High
504.14,0.33,0.43,42,0.06,1.0321678508495506,2.52,0.38,6,1,2,2,6.229999999999999,F2,P37,2026-04-19,High
463.68,0.33,0.43,43,0.15,0.9984148693381004,6.45,0.38,6,1,2,2,6.68,F3,P67,2026-04-19,High
528.91,0.33,0.43,30,0.17,1.0044932385672525,5.1000000000000005,0.38,6,1,2,1,4.459999999999999,F1,P19,2026-04-19,Medium
546.5,0.33,0.43,42,0.06,1.0090688027829016,2.52,0.38,6,1,2,0,6.800000000000001,F2,P159,2026-04-19,Low
161.99,0.33,0.43,30,0.17,1.0123156433505642,5.1000000000000005,0.38,6,1,2,1,2.6100000000000003,F1,P81,2026-04-19,Medium
311.61,0.33,0.43,43,0.15,1.0551715535831536,6.45,0.38,6,1,2,2,2.0900000000000007,F3,P137,2026-04-19,High
160.53,0.33,0.43,42,0.06,1.0013032280305252,2.52,0.38,6,1,2,0,2.42,F2,P27,2026-04-19,Low
853.65,0.33,0.43,49,0.08,1.0010364049596043,3.92,0.38,6,1,2,1,12.830000000000002,F4,P6,2026-04-19,Medium
376.72,0.33,0.43,42,0.06,1.0421425382656757,2.52,0.38,6,1,2,2,6.119999999999999,F2,P76,2026-04-19,High
771.67,0.33,0.43,43,0.15,1.001084582462724,6.45,0.38,6,1,2,2,9.82,F3,P17,2026-04-19,High
379.22,0.33,0.43,42,0.06,1.029915020251591,2.52,0.38,6,1,2,0,3.129999999999999,F2,P61,2026-04-19,Low
136.35,0.33,0.43,31,0.14,1.017209553600264,4.340000000000001,0.38,6,1,2,1,2.2299999999999995,F5,P195,2026-04-19,Medium
437.29,0.33,0.43,30,0.17,1.0323937690164156,5.1000000000000005,0.38,6,1,2,1,6.219999999999999,F1,P57,2026-04-19,Medium
655.5,0.33,0.43,31,0.14,1.027253915601665,4.340000000000001,0.38,6,1,2,2,8.79,F5,P51,2026-04-19,High
223.11,0.33,0.43,42,0.06,0.9984417876320312,2.52,0.38,6,1,2,2,2.41,F2,P163,2026-04-19,High
879.0,0.33,0.43,30,0.17,1.0254212517596455,5.1000000000000005,0.38,6,1,2,1,5.780000000000001,F1,P129,2026-04-19,Medium
644.38,0.33,0.43,42,0.06,1.009022868365302,2.52,0.38,6,1,2,2,8.740000000000002,F2,P1,2026-04-19,High
672.94,0.25,0.41,43,0.15,1.0116790292198623,6.45,0.3299999999999999,0,0,2,1,5.169999999999998,F3,P59,2026-04-20,Medium
303.25,0.25,0.41,31,0.14,1.010563119372471,4.340000000000001,0.3299999999999999,0,0,2,0,1.5299999999999994,F5,P18,2026-04-20,Low
319.01,0.25,0.41,30,0.17,1.0274711331862738,5.1000000000000005,0.3299999999999999,0,0,2,2,4.27,F1,P128,2026-04-20,High
401.98,0.25,0.41,42,0.06,1.0315380754172307,2.52,0.3299999999999999,0,0,2,0,2.479999999999998,F2,P66,2026-04-20,Low
324.14,0.25,0.41,42,0.06,0.99946674444657,2.52,0.3299999999999999,0,0,2,0,3.030000000000001,F2,P192,2026-04-20,Low
128.95,0.25,0.41,43,0.15,1.042606221539718,6.45,0.3299999999999999,0,0,2,1,0.6699999999999999,F3,P72,2026-04-20,Medium
558.25,0.25,0.41,49,0.08,0.999928867477617,3.92,0.3299999999999999,0,0,2,0,6.029999999999998,F4,P94,2026-04-20,Low
178.04,0.25,0.41,43,0.15,0.9983689827314626,6.45,0.3299999999999999,0,0,2,1,1.4699999999999998,F3,P35,2026-04-20,Medium
401.98,0.25,0.41,42,0.06,1.0315380754172307,2.52,0.3299999999999999,0,0,2,0,2.4499999999999997,F2,P66,2026-04-20,Low
94.71,0.25,0.41,31,0.14,1.0185373996414129,4.340000000000001,0.3299999999999999,0,0,2,0,1.1,F5,P152,2026-04-20,Low
162.97,0.25,0.41,42,0.06,1.0116846833330426,2.52,0.3299999999999999,0,0,2,1,1.6099999999999994,F2,P69,2026-04-20,Medium
803.13,0.25,0.41,49,0.08,1.0005444173454212,3.92,0.3299999999999999,0,0,2,2,4.270000000000003,F4,P167,2026-04-20,High
311.61,0.25,0.41,43,0.15,1.0551715535831536,6.45,0.3299999999999999,0,0,2,2,3.73,F3,P137,2026-04-20,High
634.65,0.25,0.41,49,0.08,1.0234426440658506,3.92,0.3299999999999999,0,0,2,0,6.8100000000000005,F4,P26,2026-04-20,Low
780.84,0.25,0.41,43,0.15,1.0025013557311613,6.45,0.3299999999999999,0,0,2,1,7.789999999999999,F3,P138,2026-04-20,Medium
233.36,0.25,0.41,43,0.15,1.0497645935479247,6.45,0.3299999999999999,0,0,2,2,1.4699999999999998,F3,P196,2026-04-20,High
342.04,0.25,0.41,31,0.14,1.026731712347337,4.340000000000001,0.3299999999999999,0,0,2,0,3.1899999999999995,F5,P16,2026-04-20,Low
590.5,0.25,0.41,49,0.08,1.0026212431385568,3.92,0.3299999999999999,0,0,2,2,7.56,F4,P198,2026-04-20,High
490.11,0.25,0.41,31,0.14,1.0237103520189743,4.340000000000001,0.3299999999999999,0,0,2,1,6.170000000000002,F5,P134,2026-04-20,Medium
67.21,0.25,0.41,31,0.14,1.0148156005098987,4.340000000000001,0.3299999999999999,0,0,2,2,0.6399999999999999,F5,P11,2026-04-20,High
321.76,0.25,0.41,49,0.08,1.0081206363779724,3.92,0.3299999999999999,0,0,2,2,2.8400000000000016,F4,P183,2026-04-20,High
631.46,0.25,0.41,43,0.15,1.014245174969472,6.45,0.3299999999999999,0,0,2,2,3.73,F3,P56,2026-04-20,High
506.07,0.25,0.41,43,0.15,1.048684233099834,6.45,0.3299999999999999,0,0,2,0,6.979999999999999,F3,P156,2026-04-20,Low
67.21,0.25,0.41,31,0.14,1.0148156005098987,4.340000000000001,0.3299999999999999,0,0,2,2,0.8299999999999998,F5,P11,2026-04-20,High
321.76,0.25,0.41,49,0.08,1.0081206363779724,3.92,0.3299999999999999,0,0,2,2,1.790000000000001,F4,P183,2026-04-20,High
343.61,0.25,0.41,42,0.06,0.998394291111251,2.52,0.3299999999999999,0,0,2,1,3.53,F2,P6,2026-04-20,Medium
67.63,0.25,0.41,43,0.15,0.998519089331969,6.45,0.3299999999999999,0,0,2,1,0.7800000000000002,F3,P30,2026-04-20,Medium
566.81,0.25,0.41,49,0.08,1.000063664859242,3.92,0.3299999999999999,0,0,2,2,5.110000000000001,F4,P172,2026-04-20,High
620.62,0.25,0.41,43,0.15,1.015760789438071,6.45,0.3299999999999999,0,0,2,2,6.68,F3,P135,2026-04-20,High
667.61,0.25,0.41,30,0.17,1.032158754371578,5.1000000000000005,0.3299999999999999,0,0,2,1,7.419999999999998,F1,P58,2026-04-20,Medium
385.01,0.25,0.41,42,0.06,1.0192256098963068,2.52,0.3299999999999999,0,0,2,1,5.069999999999999,F2,P19,2026-04-20,Medium
699.75,0.25,0.41,49,0.08,1.0019285097849857,3.92,0.3299999999999999,0,0,2,1,4.200000000000003,F4,P72,2026-04-20,Medium
632.82,0.25,0.41,31,0.14,1.0267575353860985,4.340000000000001,0.3299999999999999,0,0,2,0,6.5,F5,P42,2026-04-20,Low
394.4,0.25,0.41,43,0.15,1.0103209611996238,6.45,0.3299999999999999,0,0,2,0,3.960000000000001,F3,P119,2026-04-20,Low
225.25,0.25,0.41,43,0.15,1.0542311099343529,6.45,0.3299999999999999,0,0,2,1,2.0700000000000003,F3,P32,2026-04-20,Medium
253.1,0.57,0.74,30,0.17,1.0287229504214308,5.1000000000000005,0.655,1,0,2,0,3.53,F1,P182,2026-04-21,Low
581.89,0.57,0.74,43,0.15,1.0256144543439207,6.45,0.655,1,0,2,1,9.849999999999998,F3,P33,2026-04-21,Medium
470.89,0.57,0.74,49,0.08,1.0129320663858965,3.92,0.655,1,0,2,0,6.890000000000001,F4,P107,2026-04-21,Low
654.32,0.57,0.74,30,0.17,1.0346001172343764,5.1000000000000005,0.655,1,0,2,0,11.38,F1,P50,2026-04-21,Low
204.86,0.57,0.74,49,0.08,1.0114708222956443,3.92,0.655,1,0,2,1,2.53,F4,P60,2026-04-21,Medium
747.07,0.57,0.74,49,0.08,0.9991280894696152,3.92,0.655,1,0,2,1,10.13,F4,P92,2026-04-21,Medium
634.12,0.57,0.74,30,0.17,1.0302078776590589,5.1000000000000005,0.655,1,0,2,0,12.87,F1,P62,2026-04-21,Low
780.84,0.57,0.74,43,0.15,1.0025013557311613,6.45,0.655,1,0,2,1,10.21,F3,P138,2026-04-21,Medium
